timestamp,data
1724595399818232965,"array('d', [0.35012169535837445, -0.16130396267476857, 0.36299127364610223, -0.16700625807552144])"
1724595399821830177,"array('d', [0.3551744287788858, -0.186067513359615, 0.35789118071633796, -0.15593128945841564])"
1724595399826272967,"array('d', [0.35119559854152166, -0.15994569194939637, 0.35362882488358005, -0.14702728074546123])"
1724595399857218903,"array('d', [0.35318175111623296, -0.16160369574666225, 0.3348923505896072, -0.15353595072375956])"
1724595399914574965,"array('d', [0.35017726384923115, -0.12692180090401892, 0.3303919342903382, -0.15126311525303757])"
1724595399918510981,"array('d', [0.3336454273326562, -0.12943438073491428, 0.33622915167078476, -0.13673721706170625])"
1724595399921107873,"array('d', [0.32229430015492927, -0.14207284461748806, 0.3442880562519603, -0.12534799178986922])"
1724595399926973121,"array('d', [0.3168814239773884, -0.13655935579362327, 0.32914353762643267, -0.11738043843987482])"
1724595399933831292,"array('d', [0.33299839119290814, -0.15126185233279082, 0.30162324252965383, -0.1127975113511519])"
1724595399942163535,"array('d', [0.3502465139760942, -0.14463467833800642, 0.3028198594634429, -0.12161311564683432])"
1724595399951219794,"array('d', [0.3549969884842184, -0.1395726835023523, 0.3161198830686022, -0.13086947910863006])"
1724595399952697929,"array('d', [0.32938959658783973, 0.0, 0.3645958138195893, 0.0])"
1724595399959502037,"array('d', [0.3651605496565912, -0.12490323337630786, 0.33017850076863864, -0.11498973041279013])"
1724595399965166502,"array('d', [0.36219268707674496, -0.12191326969214357, 0.3374630247518528, -0.10374679340286751])"
1724595399968985277,"array('d', [0.3629085523699405, -0.12757367823804613, 0.3354006759889213, -0.10991258053417509])"
1724595399974039165,"array('d', [0.3496832515460468, -0.13562921503189698, 0.34083165402333226, -0.10431342362023958])"
1724595399983157299,"array('d', [0.3319406954862608, -0.12682792383234434, 0.3383373865360146, -0.09993193231087219])"
1724595399991173759,"array('d', [0.3198276064263322, -0.12135590088991428, 0.30368517031916975, -0.1005665497348606])"
1724595399998223546,"array('d', [0.3124388915227617, -0.11456496823646888, 0.2554841352085571, -0.10450770285153022])"
1724595400006553602,"array('d', [0.2982371428614278, -0.10748587928005825, 0.24012786695499222, -0.10295536338157517])"
1724595400013311669,"array('d', [0.2835207541995461, -0.07477287710208738, 0.24716022786227335, -0.08479351779987047])"
1724595400023775385,"array('d', [0.269042846977591, -0.04872998820729018, 0.2351205986633636, -0.05014719521084373])"
1724595400025217635,"array('d', [0.2586738507784146, 0.0, 0.21626898814022943, 0.0])"
1724595400029711519,"array('d', [0.2512167276948122, 0.0, 0.21917307324761517, 0.0])"
1724595400037087975,"array('d', [0.2211324940104371, 0.0, 0.19131894623228057, 0.0])"
1724595400045781159,"array('d', [0.18697050133603632, 0.0, 0.169235312311023, 0.0])"
1724595400053728765,"array('d', [0.15978488010464442, 0.006768410575711837, 0.1501887910964748, 0.0])"
1724595400061864237,"array('d', [0.14481674934024522, 0.033279421908635136, 0.12323260037657453, 0.005680194296434868])"
1724595400069876530,"array('d', [0.1189344618034922, 0.04335626255739831, 0.11348138266476329, 0.046004185341403])"
1724595400077553978,"array('d', [0.10172990976881878, 0.0451363486451827, 0.10723960983194333, 0.06527676928011823])"
1724595400086069713,"array('d', [0.08377686700124229, 0.06859382930818898, 0.09333527888871741, 0.08707056300474829])"
1724595400103617383,"array('d', [0.0759486558518052, 0.0751163914092015, 0.07879906684870436, 0.11878606867449987])"
1724595400110366023,"array('d', [0.07244131583989183, 0.08712907830951405, 0.08147856263887764, 0.14819021980600383])"
1724595400119182176,"array('d', [0.07829537215696167, 0.093082484352661, 0.08393094327134494, 0.16317603145385742])"
1724595400127607077,"array('d', [0.07913921336849383, 0.10150553093831409, 0.07811603748192414, 0.14679406147322932])"
1724595400129256567,"array('d', [0.0, 0.0, 0.0, 0.0])"
1724595400151948752,"array('d', [0.11327910493857661, 0.13639917540899468, 0.08938570630373617, 0.11819838978634876])"
1724595400160900479,"array('d', [0.1579542772069903, 0.1550468243122799, 0.10139734077050976, 0.14831588037055476])"
1724595400162600438,"array('d', [0.1630495289424753, 0.18360944958603734, 0.09940824138188938, 0.0])"
1724595400166936509,"array('d', [0.18044078268695893, 0.17013956320769105, 0.11569549234401172, 0.1587440233346203])"
1724595400173319730,"array('d', [0.1890412695672794, 0.18267552006357082, 0.12090040765425562, 0.18197102105259597])"
1724595400183273026,"array('d', [0.21678489106102397, 0.2011779331384806, 0.14038221538051462, 0.19394729375246075])"
1724595400200797468,"array('d', [0.26406146855102064, 0.21245265364127955, 0.14270325230732064, 0.21496754882596064])"
1724595400207426575,"array('d', [0.291011555156395, 0.22505912354426916, 0.14684689363688475, 0.2287024379694152])"
1724595400250564210,"array('d', [0.30009132027035446, 0.24785757032518335, 0.195588879586519, 0.24037539932335386])"
1724595400292987101,"array('d', [0.29951816496504086, 0.2619006120088432, 0.24986919179153733, 0.29248138383689615])"
1724595400345271569,"array('d', [0.33354376225279336, 0.2756672846451741, 0.25540204539251876, 0.33203288866427305])"
1724595400399426519,"array('d', [0.3301446124086843, 0.28596534682382513, 0.2842528269692415, 0.34085838583522166])"
1724595400451965884,"array('d', [0.34933552750477687, 0.2820172476457984, 0.2851206636654618, 0.35431122279023686])"
1724595400503446076,"array('d', [0.3450885372016876, 0.2764305094476225, 0.29301812494176194, 0.3474682999199672])"
1724595400510596489,"array('d', [0.34446254973271867, 0.27449782049669, 0.28813357040077525, 0.3500701261149658])"
1724595400519284308,"array('d', [0.3349704411581975, 0.2747358809632011, 0.2786389359857606, 0.34820479291052625])"
1724595400568497297,"array('d', [0.3285226018384506, 0.25833244133837835, 0.2627926546764594, 0.3454505743390873])"
1724595400572406178,"array('d', [0.32033635279906186, 0.249342975022061, 0.25889191500768555, 0.3351348312769819])"
1724595400582892082,"array('d', [0.3303957230510784, 0.2470707710114624, 0.24617851785713837, 0.3351013638904432])"
1724595400602250182,"array('d', [0.312597388013728, 0.24171998841271966, 0.23554515035297713, 0.3407407237655667])"
1724595400608299598,"array('d', [0.3215525449966755, 0.2327223131147985, 0.23818528512879356, 0.35081756441432993])"
1724595400664103152,"array('d', [0.3118419512194678, 0.2305271472392512, 0.23565313003407365, 0.313946818297373])"
1724595400666116082,"array('d', [0.3034932064416648, 0.22277323789766418, 0.2324573103496902, 0.293393843715168])"
1724595400670443611,"array('d', [0.30770946568541657, 0.22902806090636713, 0.23659758389192967, 0.3095853232252457])"
1724595400673286183,"array('d', [0.31031150236712296, 0.21974770195988327, 0.24271706394752332, 0.27618171415901416])"
1724595400676078962,"array('d', [0.30575741195736733, 0.2247078212289668, 0.22782933910550013, 0.3183139965106106])"
1724595400678873929,"array('d', [0.3054496803905776, 0.24936823342699588, 0.254039354446283, 0.3142364480072927])"
1724595400683303178,"array('d', [0.2918080368586743, 0.2223949932837646, 0.22355372261015138, 0.312948058868907])"
1724595400688340139,"array('d', [0.2893617603407329, 0.23512459791081164, 0.23586866842285112, 0.3151358577096816])"
1724595400690292496,"array('d', [0.2793051264159176, 0.21013393206825923, 0.22222660391753216, 0.32260182123501124])"
1724595400695798366,"array('d', [0.28100564852815724, 0.22678174676082674, 0.21279911476230273, 0.31849648848626494])"
1724595400697368377,"array('d', [0.2934603575148298, 0.25561211112689375, 0.24164126638400604, 0.30998587943017103])"
1724595400698761720,"array('d', [0.29214502607784687, 0.2295304926778631, 0.2101213028657918, 0.3219019529316077])"
1724595400701296216,"array('d', [0.28989955387913763, 0.2421100202822555, 0.20663837931198212, 0.31874359988121104])"
1724595400705523276,"array('d', [0.28863284487165436, 0.23327841899678103, 0.19093122971653045, 0.33813952903069155])"
1724595400709801273,"array('d', [0.27629727136159116, 0.22798951949012872, 0.18056644325150983, 0.3322981019160891])"
1724595400711435399,"array('d', [0.25361248740288383, 0.2408245779577788, 0.1561828210742253, 0.3391911206228129])"
1724595400721177965,"array('d', [0.2392842362301678, 0.23955639554334096, 0.13351466556543348, 0.32465680296317])"
1724595400723288917,"array('d', [0.23607368247623908, 0.244620495246073, 0.09783211691395399, 0.3112517464908232])"
1724595400728511556,"array('d', [0.224441345056904, 0.24481414301724028, 0.08577017612401847, 0.30714978152940164])"
1724595400730254797,"array('d', [0.2033013230466713, 0.23749152093991602, 0.0, 0.3175240398962728])"
1724595400735949002,"array('d', [0.20945974314320623, 0.24194668259701005, 0.0779375447537178, 0.3178700800438804])"
1724595400737404429,"array('d', [0.1938066886316567, 0.2546383996166548, 0.0757689002033521, 0.3206977584763382])"
1724595400744283017,"array('d', [0.18125052505182904, 0.25076207640598464, 0.053616016155231434, 0.34323499125288437])"
1724595400745948445,"array('d', [0.17511694238681338, 0.25806764905997787, 0.058249460053824066, 0.36564045935035366])"
1724595400766426865,"array('d', [0.1694815817591379, 0.269348263190595, 0.0324168473801096, 0.387102315536798])"
1724595400774591138,"array('d', [0.14698202610328626, 0.27833667707337345, 0.020823239515007974, 0.38708358221980466])"
1724595400782368795,"array('d', [0.12570245140578845, 0.28395604071125685, 0.0, 0.39364971506932983])"
1724595400790916926,"array('d', [0.11703060953152698, 0.2820928123738952, 0.030226522698841494, 0.39467625874322415])"
1724595400793180952,"array('d', [0.0, 0.3119665593504798, 0.0, 0.3859482169179826])"
1724595400799633756,"array('d', [0.10958232688965178, 0.27834257070119156, 0.05093883571884386, 0.37003647424255853])"
1724595400822878705,"array('d', [0.12239402133273712, 0.2741688297724134, 0.07174670970418313, 0.3892846417231701])"
1724595400830456568,"array('d', [0.13343573305001202, 0.27524231198214505, 0.08833916639260173, 0.39533508213860846])"
1724595400847113243,"array('d', [0.12605017544705838, 0.2736739755223979, 0.090010851825874, 0.3665731259525734])"
1724595400864527267,"array('d', [0.1294362751152844, 0.270978061769017, 0.0831860308124743, 0.3591917780837756])"
1724595400872261122,"array('d', [0.1446001585179288, 0.2661398143037442, 0.0765413864209433, 0.37315736065896854])"
1724595400879069814,"array('d', [0.16072891298908487, 0.27555067500905817, 0.0710102167136241, 0.37663754788557696])"
1724595400887494766,"array('d', [0.1643524416636986, 0.2641818669478768, 0.07347648946880558, 0.3642274620809559])"
1724595400889166080,"array('d', [0.15358541510009033, 0.2980241303131438, 0.0914756288253882, 0.335932575899508])"
1724595400894493460,"array('d', [0.1660218117431852, 0.2627410854330507, 0.086663902685297, 0.35287759782347566])"
1724595400926381540,"array('d', [0.16578585614375202, 0.26460262987675004, 0.08421467935344655, 0.33456314937862286])"
1724595400928636034,"array('d', [0.1848668971783779, 0.26566243045047533, 0.09056380040723969, 0.3146765757132827])"
1724595400934610918,"array('d', [0.17913976434610573, 0.2594724373477718, 0.08192121618536109, 0.31584625034847463])"
1724595400969395893,"array('d', [0.17588206156963193, 0.26517241739473896, 0.07909648456681236, 0.33080638261797773])"
1724595401004387640,"array('d', [0.16329495644375905, 0.2701443239194588, 0.07442557403423303, 0.3260154946619578])"
1724595401015835791,"array('d', [0.1511117753101362, 0.27093280712684203, 0.07045684715884284, 0.3306718816116996])"
1724595401043360927,"array('d', [0.15271568402349991, 0.2710462594623411, 0.08172504257370032, 0.3467518031666483])"
1724595401055299133,"array('d', [0.14433494526611274, 0.2696955662584494, 0.0752142677283241, 0.34259532214790894])"
1724595401057350449,"array('d', [0.14142665042457117, 0.2677527739455429, 0.0, 0.33968555389941285])"
1724595401113711928,"array('d', [0.14899091124243896, 0.266342933976762, 0.07877570282413962, 0.35918588445595745])"
1724595401116219601,"array('d', [0.14165123974178365, 0.27054277525730624, 0.07821833402191034, 0.3527799319910609])"
1724595401126938789,"array('d', [0.14875348223605125, 0.27145502464887034, 0.08090330246648617, 0.364411216976857])"
1724595401128499945,"array('d', [0.14881073462057026, 0.27532187595768987, 0.0884663003641072, 0.37770513646749043])"
1724595401135675307,"array('d', [0.147706731838209, 0.2713108412540338, 0.07988580972102681, 0.3873951025473346])"
1724595401137100264,"array('d', [0.14027128888550902, 0.2576767752436109, 0.0, 0.35469220373133775])"
1724595401144462919,"array('d', [0.1586112062220045, 0.278112087756161, 0.08037940105079557, 0.4105528501384472])"
1724595401146044388,"array('d', [0.15593991941343505, 0.27051330711821553, 0.0, 0.42465398615345723])"
1724595401150315667,"array('d', [0.16706414192016383, 0.28471526626625726, 0.08553379955116973, 0.4002928860539063])"
1724595401175173545,"array('d', [0.1779530402875828, 0.2984945681050556, 0.09689671398453294, 0.3907755190744503])"
1724595401201852477,"array('d', [0.18167381382119577, 0.3068039518685018, 0.0936284868726696, 0.3657153926183271])"
1724595401208804295,"array('d', [0.18136460884745148, 0.31203875629125194, 0.09281853402109169, 0.36676908907752637])"
1724595401213968914,"array('d', [0.1794603356020707, 0.3112877397178554, 0.09772476869298084, 0.36806147746336015])"
1724595401232033568,"array('d', [0.19347285671310094, 0.3151432247444543, 0.10040721129706318, 0.3714722040763977])"
1724595401255766803,"array('d', [0.19572274913267376, 0.3157306931458976, 0.10318184707915776, 0.368547912245064])"
1724595401273038587,"array('d', [0.17877835866882943, 0.31659053134722187, 0.09887213173714694, 0.3889426008230105])"
1724595401280342908,"array('d', [0.19533061239606003, 0.3204584350895804, 0.10053034602112063, 0.4175248013605925])"
1724595401288056502,"array('d', [0.20069739198459483, 0.32188532448169227, 0.1097593462109036, 0.42049245345373093])"
1724595401289944484,"array('d', [0.19305819789875361, 0.3232827457347135, 0.09819141772415241, 0.433466222661815])"
1724595401303271762,"array('d', [0.18747167018728553, 0.31925318820077186, 0.10149690098329467, 0.4280832355967803])"
1724595401323657995,"array('d', [0.18264415754411004, 0.3217253545837715, 0.0900464240794906, 0.4182602419176125])"
1724595401330671845,"array('d', [0.17682672591419576, 0.32655434063390154, 0.06949660679790251, 0.4351189642913861])"
1724595401334789582,"array('d', [0.17232967740225139, 0.3183962968133567, 0.07904680970377381, 0.45051796134663247])"
1724595401336375321,"array('d', [0.18451454242953658, 0.3147296183636459, 0.08288713968741178, 0.4392491344716516])"
1724595401337972207,"array('d', [0.17562905654686772, 0.32465364566255317, 0.05817705262634413, 0.4592655784356986])"
1724595401350647086,"array('d', [0.1717451558147171, 0.33090552185734706, 0.04396162232900383, 0.44845982231785686])"
1724595401359303863,"array('d', [0.1724227125270948, 0.32699362639306034, 0.02867460420230201, 0.45609038644867866])"
1724595401360746321,"array('d', [0.17163738662032837, 0.3513187332655791, 0.0, 0.4462309785690631])"
1724595401366757404,"array('d', [0.16017722732796594, 0.32657980952554416, 0.01881203902206959, 0.4602159259213728])"
1724595401375983040,"array('d', [0.1381792614967791, 0.3418224149569022, 0.04855107450566824, 0.4558533784157065])"
1724595401377545082,"array('d', [0.13231783814493658, 0.332078143306448, 0.0, 0.46497250454402284])"
1724595401384795808,"array('d', [0.14532507473955933, 0.3362409389264211, 0.06525466817580024, 0.47101199965065615])"
1724595401386586862,"array('d', [0.13710178003959944, 0.3389286436981982, 0.05674932128740106, 0.4633418640187697])"
1724595401390605639,"array('d', [0.14333281805032208, 0.3422705411577882, 0.07407742901954752, 0.46626615585010334])"
1724595401392014347,"array('d', [0.0, 0.37607344350869837, 0.0, 0.5104342656394496])"
1724595401393522222,"array('d', [0.14479275385555712, 0.33595046726967015, 0.07072395479102901, 0.46913593162411926])"
1724595401400881387,"array('d', [0.13467107953803456, 0.33907893120756055, 0.06864287271110417, 0.43937753136340385])"
1724595401402885306,"array('d', [0.1334119480520317, 0.32743038631172566, 0.06600021209479424, 0.42531344100896495])"
1724595401408326906,"array('d', [0.11577021512527735, 0.3391077678865279, 0.06951555060160367, 0.41563841948537383])"
1724595401411135311,"array('d', [0.12183791545075458, 0.34730580418155294, 0.0, 0.41564241873282187])"
1724595401415799457,"array('d', [0.11111172330845767, 0.32970301129573987, 0.043334582426495884, 0.40388252636856575])"
1724595401417218425,"array('d', [0.11073200528760357, 0.3083687100542165, 0.03345349441597789, 0.39171029054374795])"
1724595401425962495,"array('d', [0.094716282178531, 0.32674861986519216, 0.0, 0.3965746383607868])"
1724595401429672000,"array('d', [0.08494359482252511, 0.3105173583673421, 0.0, 0.4080307984057013])"
1724595401431482429,"array('d', [0.08697521252611919, 0.3089454436335625, 0.0, 0.39444388141782344])"
1724595401433119211,"array('d', [0.0751984812252398, 0.32296406885911866, 0.0, 0.40998390456728945])"
1724595401440768325,"array('d', [0.08524669568174346, 0.3125338210279752, 0.0, 0.4039444094606562])"
1724595401442413180,"array('d', [0.08874035405765045, 0.3086482364021623, 0.0, 0.38794826161540813])"
1724595401448195616,"array('d', [0.07562808459584024, 0.2973349968318376, 0.0, 0.37491829245634395])"
1724595401449968753,"array('d', [0.0703025604020324, 0.3037641028345912, 0.0, 0.36626055319150447])"
1724595401455143215,"array('d', [0.050872321919182055, 0.2841069596807426, 0.0, 0.3703589398788936])"
1724595401456614006,"array('d', [0.0, 0.31693257224738147, 0.0, 0.33235324943353023])"
1724595401464643644,"array('d', [0.04154839222418557, 0.2755203649231363, -0.005110827751861523, 0.3586765066231044])"
1724595401466986577,"array('d', [0.0, 0.23512459791081164, 0.0, 0.339158916156521])"
1724595401470618060,"array('d', [0.018210468011204295, 0.259907302886067, -0.023454954822512798, 0.3156496557633982])"
1724595401493783166,"array('d', [-0.03845108031904812, 0.22347521106814552, -0.07503114429254633, 0.25843052814420875])"
1724595401553336906,"array('d', [-0.051066390663764914, 0.18717362100905416, -0.0631203329588044, 0.21006089318065593])"
1724595401631708274,"array('d', [-0.03837130585679551, 0.1309989284339212, -0.06354720000220357, 0.15197392886524613])"
1724595401640611147,"array('d', [-0.061985178143690145, 0.10432121162842782, -0.08784557506283297, 0.10291958064125077])"
1724595401683954724,"array('d', [-0.08637258908171494, 0.1089024548234884, -0.09199405758667624, 0.11038154491913235])"
1724595401718366261,"array('d', [-0.10545489303658755, 0.11000793101280419, -0.11343254974855589, 0.116395571134123])"
1724595401754139577,"array('d', [-0.1299542829031569, 0.12574938994162574, -0.12575065286187248, 0.12175645709483963])"
1724595401801045210,"array('d', [-0.1688381238934223, 0.13521497719096523, -0.1525580294793648, 0.11666078438593905])"
1724595401803769604,"array('d', [-0.17868258721678476, 0.14860045839948754, -0.17371152263889614, 0.10053918646284783])"
1724595401831954327,"array('d', [-0.18516136808257683, 0.15962217387952235, -0.15986760138080608, 0.11249735730584264])"
1724595401836062949,"array('d', [-0.1783192871591383, 0.17410807959637345, -0.15864762042245226, 0.1183751986208928])"
1724595401891077907,"array('d', [-0.18630115360526248, 0.17875394221072574, -0.15062534052843232, 0.1454115847764612])"
1724595401893529330,"array('d', [-0.19675560740780182, 0.1798023765022303, -0.15905280733494898, 0.1494112531978966])"
1724595401912328000,"array('d', [-0.19535944907502734, 0.1776025799191116, -0.17235219947998495, 0.17510410269763818])"
1724595401937776663,"array('d', [-0.18765058388890746, 0.1806121188671004, -0.1956021402491098, 0.18590122886046048])"
1724595401989176597,"array('d', [-0.17632681998319327, 0.19198113741498954, -0.20970769648498347, 0.17881035264841358])"
1724595402038361466,"array('d', [-0.1886644983603344, 0.19184495251504907, -0.20558847161352303, 0.2109211523553958])"
1724595402047617624,"array('d', [-0.19496836477195256, 0.19103731501725688, -0.2239818525737973, 0.21987694079846667])"
1724595402055008612,"array('d', [-0.2000608801802363, 0.18886951241372235, -0.23057808502253652, 0.21070414055966377])"
1724595402063485858,"array('d', [-0.1974133783696472, 0.19060834310677982, -0.2225589624291334, 0.19245831078155065])"
1724595402066268325,"array('d', [-0.20236339427675676, 0.2013835786519919, -0.22488799785083546, 0.20031304325616933])"
1724595402071175286,"array('d', [-0.19889857257981705, 0.20724626492408113, -0.20898404318359964, 0.18554234902367767])"
1724595402079439145,"array('d', [-0.18495003942795513, 0.22120805873853389, -0.20067508039356902, 0.20352485993034483])"
1724595402080994624,"array('d', [-0.17334906452808085, 0.22275555701420974, -0.21603597935470534, 0.2180071873731635])"
1724595402086936176,"array('d', [-0.15455786369008254, 0.23376801107910175, -0.18690988116419266, 0.22522772339720937])"
1724595402094705083,"array('d', [-0.14608577370151427, 0.2399156963535394, -0.1633627331636676, 0.23305782892701654])"
1724595402103243059,"array('d', [-0.13606029180945195, 0.2354138066473158, -0.15518279872551258, 0.22438556607933952])"
1724595402110005762,"array('d', [-0.13178214947360972, 0.23225124386276333, -0.14611355794694258, 0.22911835970400926])"
1724595402117971702,"array('d', [-0.13634318594472242, 0.23709538495585422, -0.13879135684303393, 0.2354028613385107])"
1724595402126210665,"array('d', [-0.12781889525262208, 0.24990350112490717, -0.140529556075968, 0.23396860491162616])"
1724595402133860821,"array('d', [-0.12557658035452973, 0.25845683898268257, -0.1272773129534771, 0.24702530588257965])"
1724595402150428696,"array('d', [-0.1246472815396346, 0.2612630477709457, -0.1165660653674333, 0.269641681661255])"
1724595402167134696,"array('d', [-0.12383648674122553, 0.2953141139503409, -0.10658625909096157, 0.25010135863023025])"
1724595402183487465,"array('d', [-0.11822891035897838, 0.32027931090125067, -0.10360408341498553, 0.23699982399051736])"
1724595402206899605,"array('d', [-0.08548138836092989, 0.33512241256122227, -0.08941938417698264, 0.2905526941334116])"
1724595402208739358,"array('d', [0.0, 0.3370214236389083, -0.08333000372060302, 0.3121227404876603])"
1724595402210327493,"array('d', [-0.07968058518093105, 0.3277840039808137, -0.0687041243430712, 0.31559640262632727])"
1724595402214302885,"array('d', [-0.07002198162054764, 0.3370753082361027, 0.0, 0.31327199791219656])"
1724595402215826438,"array('d', [-0.0782459077806309, 0.33737777763519766, -0.06491073289527052, 0.327572675326192])"
1724595402224392122,"array('d', [-0.0818742776495238, 0.34422196342571404, -0.07429844006272755, 0.3328331591272926])"
1724595402226015674,"array('d', [0.0, 0.34107497665753805, 0.0, 0.352923483925774])"
1724595402231679203,"array('d', [-0.08253015423099906, 0.35220025159780577, -0.061996544425910835, 0.34710542083573637])"
1724595402233281245,"array('d', [-0.07505387685698771, 0.3641702096964369, 0.0, 0.3474706152737529])"
1724595402238951753,"array('d', [-0.07831915715494199, 0.3615946943399121, -0.05627109548730101, 0.33323182095184783])"
1724595402262234153,"array('d', [-0.05166901410816916, 0.3905420893155106, -0.06122195334124173, 0.3493393162655171])"
1724595402270453741,"array('d', [0.0, 0.39801541987561295, -0.04760746259464336, 0.39908848111192896])"
1724595402286592654,"array('d', [0.0, 0.3911663928908173, -0.015470983509310726, 0.41499138334562585])"
1724595402304599392,"array('d', [0.0, 0.4168834483619548, 0.0, 0.39298478755941957])"
1724595402311063187,"array('d', [0.0, 0.4137686660600707, 0.0, 0.36672320297522804])"
1724595402319807622,"array('d', [0.0, 0.4268331550392125, 0.0, 0.39822990583085144])"
1724595402327042984,"array('d', [0.0, 0.43814092195513465, 0.0, 0.4393752160096182])"
1724595402352433003,"array('d', [0.0, 0.4295438028621387, 0.0, 0.4696773034365564])"
1724595402359220862,"array('d', [0.0, 0.44828785467759197, 0.0, 0.46345910511500904])"
1724595402375703111,"array('d', [0.0, 0.4594743812498267, 0.0, 0.47176512109113056])"
1724595402392620206,"array('d', [0.0, 0.45972654432575977, 0.0, 0.4926609785203263])"
1724595402399644213,"array('d', [0.0, 0.4607846610058227, 0.0, 0.5033515984090067])"
1724595402406806241,"array('d', [0.0, 0.47373127742860177, 0.0, 0.454536573571769])"
1724595402424715583,"array('d', [0.0, 0.48196004478296417, 0.0, 0.4646022584250193])"
1724595402431161409,"array('d', [0.0, 0.4934766145130145, 0.0, 0.512154152528806])"
1724595402466602069,"array('d', [0.0, 0.48685638657958724, 0.0, 0.4973699871470157])"
1724595402481865351,"array('d', [0.001989309875328168, 0.4925452108310415, 0.0, 0.5040634644547541])"
1724595402537215889,"array('d', [0.055912847110641546, 0.4857582774250441, 0.00112147317910787, 0.5067528531201935])"
1724595402541678784,"array('d', [0.055449144893379036, 0.48537729648394323, 0.0, 0.5170679647221756])"
1724595402544721982,"array('d', [0.0493044064328505, 0.4813647883733327, 0.0, 0.49442022642403943])"
1724595402561152147,"array('d', [0.03772974237145002, 0.48090003372253126, 0.011758418957301604, 0.47095474726613706])"
1724595402564060865,"array('d', [0.0, 0.4068089230669773, 0.0, 0.4718299509971301])"
1724595402573696400,"array('d', [0.0527136596389335, 0.47001597654939137, 0.07296942698973823, 0.5065293162365201])"
1724595402582265834,"array('d', [0.05905625560478511, 0.46124162764843596, 0.09260489001268432, 0.5311145846798679])"
1724595402608927997,"array('d', [0.05914655440242725, 0.4596953922930068, 0.06687267949858594, 0.4889374686595121])"
1724595402616523205,"array('d', [0.06562996597579072, 0.4682752514759638, 0.04887774987615913, 0.47870423638686055])"
1724595402631781175,"array('d', [0.08100391511281002, 0.4576814554728672, 0.06266378728960677, 0.4913469100035901])"
1724595402638476117,"array('d', [0.0849419109288628, 0.4599526070499268, 0.06641950161671295, 0.48425498135800427])"
1724595402646021064,"array('d', [0.07645192957013232, 0.4524056061420979, 0.05835659778808944, 0.45696411677271703])"
1724595402654900344,"array('d', [0.06408309916023822, 0.46257316656191877, 0.05427273468353785, 0.4522835238515793])"
1724595402656291864,"array('d', [0.052771543483575885, 0.4615643037714788, 0.06227838612764233, 0.45785068678593066])"
1724595402662823992,"array('d', [0.06810255333220593, 0.46669239143337915, 0.06726776304910873, 0.4659676856984564])"
1724595402669727217,"array('d', [0.08040255458865252, 0.4537977652274243, 0.08089993467916151, 0.47961859064550255])"
1724595402678790873,"array('d', [0.08498569216408322, 0.4492259939342143, 0.09177704579094421, 0.4802784664744258])"
1724595402685988110,"array('d', [0.09558475033487465, 0.4352538862710799, 0.08268528293464067, 0.4421130166178494])"
1724595402695684479,"array('d', [0.10190145643566806, 0.4191421812232548, 0.07821622915483244, 0.39004660360537174])"
1724595402697303188,"array('d', [0.10517326182156382, 0.427694677134199, 0.0, 0.3894822887417854])"
1724595402706494501,"array('d', [0.11982545203756945, 0.4061208420192101, 0.08648751482416855, 0.38389449811007054])"
1724595402711072085,"array('d', [0.13987283754766158, 0.400469063428327, 0.1195446627693769, 0.38289531770818896])"
1724595402712518814,"array('d', [0.1338444982365412, 0.4086247918950861, 0.11019736904981567, 0.37713429651596253])"
1724595402714016272,"array('d', [0.14339133335508786, 0.38320894290279683, 0.12730467622548985, 0.37768219341634124])"
1724595402717709266,"array('d', [0.1572369385068402, 0.36528368438064873, 0.16794944901313075, 0.37976159160260375])"
1724595402719520424,"array('d', [0.17477784830056287, 0.3444488680967122, 0.19154879771718783, 0.37049617721237305])"
1724595402726481618,"array('d', [0.18795747350886605, 0.30896249305689355, 0.21405319456731867, 0.3498768993172141])"
1724595402734347401,"array('d', [0.19605573910439836, 0.2757918927761861, 0.23422476723500718, 0.32087372536405107])"
1724595402741850734,"array('d', [0.2116593292396171, 0.24146572046970874, 0.23828021463400706, 0.30210883536452654])"
1724595402750027926,"array('d', [0.23135267610720558, 0.22638624223688836, 0.23799942536581453, 0.2747062023374026])"
1724595402773644286,"array('d', [0.25843052814420875, 0.20720185222873735, 0.2632319404356182, 0.23481076222949598])"
1724595402791090604,"array('d', [0.2671145782475221, 0.17999707670693652, 0.26905000352565583, 0.20302790081325142])"
1724595402800275980,"array('d', [0.2592101709098648, 0.16723589907372088, 0.2628947407297378, 0.19578526368488755])"
1724595402802123753,"array('d', [0.27515327610474966, 0.18901159094148096, 0.0, 0.20974137435822993])"
1724595402806411074,"array('d', [0.2586540650278823, 0.16748532582245265, 0.26704701201432135, 0.1858877577111619])"
1724595402814743423,"array('d', [0.25485330654530897, 0.1629343927133139, 0.25995781969593673, 0.18480775041348874])"
1724595402816313538,"array('d', [0.2355981930033403, 0.1356357401198385, 0.2834885497332541, 0.0])"
1724595402825776312,"array('d', [0.246364798593533, 0.15451534537510883, 0.2483947324034647, 0.17664486539866475])"
1724595402829307013,"array('d', [0.24189111410615338, 0.1517261860101767, 0.245529797823728, 0.17393611195610859])"
1724595402832238492,"array('d', [0.2534201025519633, 0.0, 0.2340856355211577, 0.19741148398927708])"
1724595402834021264,"array('d', [0.23806551819206073, 0.1374688688579861, 0.24689017341617814, 0.171401641507603])"
